"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14042330","JJ505490","2025-11-29T02:02:00.000","050XX S WENTWORTH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0224","002","20","37","08B","1175822","1871210","2025","2025-12-07T15:47:28.000","41.801966398","-87.630715593","
,  
(41.801966398, -87.630715593)"
"14042295","JJ505481","2025-11-29T02:01:00.000","078XX S MARSHFIELD AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0611","006","17","71","14","1166706","1852699","2025","2025-12-07T15:47:28.000","41.751369466","-87.66467543","
,  
(41.751369466, -87.66467543)"
"14043878","JJ507615","2025-11-29T02:00:00.000","037XX N CLARK ST","0820","THEFT","$500 AND UNDER","BAR OR TAVERN","false","false","1923","019","44","6","06","1167786","1925033","2025","2025-12-07T15:47:28.000","41.949837364","-87.658635101","
,  
(41.949837364, -87.658635101)"
"14042305","JJ505489","2025-11-29T02:00:00.000","080XX S INGLESIDE AVE","0810","THEFT","OVER $500","APARTMENT","false","true","0631","006","8","44","06","1183961","1851827","2025","2025-12-07T15:47:28.000","41.748591224","-87.601471891","
,  
(41.748591224, -87.601471891)"
"14043049","JJ506584","2025-11-29T02:00:00.000","001XX W 57TH PL","0820","THEFT","$500 AND UNDER","STREET","false","false","0232","002","20","68","06","1176033","1866820","2025","2025-12-07T15:47:28.000","41.789915068","-87.630073487","
,  
(41.789915068, -87.630073487)"
"14042388","JJ505647","2025-11-29T02:00:00.000","005XX S CLINTON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0124","001","28","28","14","1172811","1897796","2025","2025-12-07T15:47:28.000","41.874987658","-87.640972145","
,  
(41.874987658, -87.640972145)"
"14042681","JJ506137","2025-11-29T02:00:00.000","009XX W HUBBARD ST","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1214","012","27","24","03","1170162","1903265","2025","2025-12-07T15:47:28.000","41.890053198","-87.650538354","
,  
(41.890053198, -87.650538354)"
"14047945","JJ512623","2025-11-29T02:00:00.000","0000X W ONTARIO ST","0890","THEFT","FROM BUILDING","BAR OR TAVERN","false","false","1832","018","42","8","06",,,"2025","2025-12-07T15:47:28.000",,,
"14042437","JJ505688","2025-11-29T02:00:00.000","047XX W GLADYS AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","1131","011","28","25","07","1144913","1897937","2025","2025-12-07T15:47:28.000","41.875946431","-87.743399199","
,  
(41.875946431, -87.743399199)"
"14042358","JJ505557","2025-11-29T01:45:00.000","020XX E 82ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","APARTMENT","false","true","0414","004","8","46","14","1191390","1851009","2025","2025-12-07T15:47:28.000","41.746169937","-87.574276261","
,  
(41.746169937, -87.574276261)"
"14042356","JJ505520","2025-11-29T01:45:00.000","020XX E 82ND ST","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","true","0414","004","8","46","04B","1191390","1851009","2025","2025-12-07T15:47:28.000","41.746169937","-87.574276261","
,  
(41.746169937, -87.574276261)"
"14042796","JJ506225","2025-11-29T01:45:00.000","040XX N HERMITAGE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1912","019","47","6","14","1164073","1926922","2025","2025-12-07T15:47:28.000","41.955100267","-87.672230041","
,  
(41.955100267, -87.672230041)"
"14042242","JJ505479","2025-11-29T01:43:00.000","032XX N WOLCOTT AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","1922","019","32","5","15","1163105","1921409","2025","2025-12-07T15:47:28.000","41.939992742","-87.675944024","
,  
(41.939992742, -87.675944024)"
"14042246","JJ505494","2025-11-29T01:36:00.000","001XX N MAYFIELD AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","true","1512","015","29","25","26","1137137","1900494","2025","2025-12-07T15:47:28.000","41.883106296","-87.771888909","
,  
(41.883106296, -87.771888909)"
"14043911","JJ507589","2025-11-29T01:30:00.000","044XX S STATE ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0215","002","3","38","08A","1177015","1875604","2025","2025-12-07T15:47:28.000","41.81399709","-87.626207828","
,  
(41.81399709, -87.626207828)"
"14042619","JJ506066","2025-11-29T01:30:00.000","014XX W MONROE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1224","012","27","28","07","1166915","1899663","2025","2025-12-07T15:47:28.000","41.880239322","-87.662566142","
,  
(41.880239322, -87.662566142)"
"14042248","JJ505476","2025-11-29T01:30:00.000","042XX W FULLERTON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","2522","025","31","20","08B","1147806","1915621","2025","2025-12-07T15:47:28.000","41.924418129","-87.732322156","
,  
(41.924418129, -87.732322156)"
"14042247","JJ505478","2025-11-29T01:28:00.000","025XX S TRUMBULL AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","ALLEY","false","false","1024","010","22","30","04A","1153770","1887013","2025","2025-12-07T15:47:28.000","41.845798087","-87.711169879","
,  
(41.845798087, -87.711169879)"
"14042253","JJ505470","2025-11-29T01:25:00.000","016XX W CERMAK RD","1310","CRIMINAL DAMAGE","TO PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false","1234","012","25","31","14","1165884","1889480","2025","2025-12-07T15:47:28.000","41.852318341","-87.666642227","
,  
(41.852318341, -87.666642227)"
"14042256","JJ505471","2025-11-29T01:21:00.000","035XX W ROOSEVELT RD","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","true","false","1021","010","24","29","26","1152887","1894479","2025","2025-12-07T15:47:28.000","41.866303171","-87.71421287","
,  
(41.866303171, -87.71421287)"
"14042303","JJ505463","2025-11-29T01:08:00.000","072XX S VINCENNES AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0731","007","6","69","14","1176375","1856988","2025","2025-12-07T15:47:28.000","41.762927317","-87.629114698","
,  
(41.762927317, -87.629114698)"
"14042315","JJ505496","2025-11-29T01:06:00.000","045XX W ADAMS ST","1479","CONCEALED CARRY LICENSE VIOLATION","ARMED WHILE UNDER THE INFLUENCE","STREET","true","false","1113","011","28","26","15","1145711","1898618","2025","2025-12-07T15:47:28.000","41.877800089","-87.740451923","
,  
(41.877800089, -87.740451923)"
"14042219","JJ505460","2025-11-29T01:05:00.000","002XX W 103RD ST","1330","CRIMINAL TRESPASS","TO LAND","GAS STATION","true","false","0511","005","9","49","26","1176618","1836644","2025","2025-12-07T15:47:28.000","41.707095328","-87.628834415","
,  
(41.707095328, -87.628834415)"
"14042267","JJ505466","2025-11-29T01:05:00.000","023XX E 93RD ST","0560","ASSAULT","SIMPLE","HOSPITAL BUILDING / GROUNDS","true","false","0413","004","7","48","08A","1193360","1843756","2025","2025-12-07T15:47:28.000","41.726219145","-87.567294437","
,  
(41.726219145, -87.567294437)"
"14042279","JJ505458","2025-11-29T01:05:00.000","016XX E 70TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0332","003","5","43","07","1188331","1858896","2025","2025-12-07T15:47:28.000","41.767886081","-87.585233622","
,  
(41.767886081, -87.585233622)"
"14043401","JJ506773","2025-11-29T01:01:00.000","006XX W CERMAK RD","0810","THEFT","OVER $500","OTHER (SPECIFY)","false","false","1235","012","25","31","06","1172300","1889667","2025","2025-12-07T15:47:28.000","41.852692376","-87.643088278","
,  
(41.852692376, -87.643088278)"
"14042474","JJ505771","2025-11-29T01:00:00.000","034XX N KILDARE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1731","017","30","16","06","1147108","1922611","2025","2025-12-07T15:47:28.000","41.943612714","-87.734707588","
,  
(41.943612714, -87.734707588)"
"14042622","JJ505955","2025-11-29T01:00:00.000","095XX S CONSTANCE AVE","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","0431","004","7","51","07","1190180","1842198","2025","2025-12-07T15:47:28.000","41.7220209","-87.578992855","
,  
(41.7220209, -87.578992855)"
"14042222","JJ505469","2025-11-29T01:00:00.000","063XX S KIMBARK AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0314","003","20","42","08B","1185731","1863137","2025","2025-12-07T15:47:28.000","41.77958542","-87.594630149","
,  
(41.77958542, -87.594630149)"
"14043247","JJ506916","2025-11-29T01:00:00.000","014XX W LAKE ST","0810","THEFT","OVER $500","RESTAURANT","false","false","1224","012","27","28","06","1166633","1901539","2025","2025-12-07T15:47:28.000","41.885393253","-87.663547848","
,  
(41.885393253, -87.663547848)"
"14042285","JJ505468","2025-11-29T01:00:00.000","084XX S MUSKEGON AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","ALLEY","false","false","0423","004","10","46","07","1196622","1849537","2025","2025-12-07T15:47:28.000","41.742002405","-87.555154245","
,  
(41.742002405, -87.555154245)"
"14042416","JJ505629","2025-11-29T01:00:00.000","076XX S MAY ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0612","006","17","71","07","1169974","1854190","2025","2025-12-07T15:47:28.000","41.755390649","-87.652656566","
,  
(41.755390649, -87.652656566)"
"14042396","JJ505658","2025-11-29T01:00:00.000","048XX W SCHUBERT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2521","025","31","19","07","1143672","1917521","2025","2025-12-07T15:47:28.000","41.929710423","-87.747464683","
,  
(41.929710423, -87.747464683)"
"14042308","JJ505455","2025-11-29T00:59:00.000","065XX S CALIFORNIA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0831","008","16","66","08B","1158837","1861155","2025","2025-12-07T15:47:28.000","41.7747382","-87.693281103","
,  
(41.7747382, -87.693281103)"
"14042245","JJ505480","2025-11-29T00:58:00.000","047XX W BELMONT AVE","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","false","false","2521","025","31","19","26","1144028","1920849","2025","2025-12-07T15:47:28.000","41.93883609","-87.746072695","
,  
(41.93883609, -87.746072695)"
"14042341","JJ505484","2025-11-29T00:53:00.000","040XX S PULASKI RD","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","true","false","0815","008","14","57","26","1150346","1877572","2025","2025-12-07T15:47:28.000","41.819958109","-87.723981548","
,  
(41.819958109, -87.723981548)"
"14042263","JJ505456","2025-11-29T00:52:00.000","050XX W BLOOMINGDALE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2533","025","37","25","08B","1142575","1911500","2025","2025-12-07T15:47:28.000","41.91320867","-87.75164599","
,  
(41.91320867, -87.75164599)"
"14046112","JJ509496","2025-11-29T00:40:00.000","057XX N WINTHROP AVE","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","2022","020","48","77","06","1167828","1938278","2025","2025-12-07T15:47:28.000","41.986181172","-87.658097002","
,  
(41.986181172, -87.658097002)"
"14042212","JJ505446","2025-11-29T00:40:00.000","025XX W POPE JOHN PAUL II DR","2022","NARCOTICS","POSSESS - COCAINE","STREET","true","false","0922","009","12","58","18","1160290","1876075","2025","2025-12-07T15:47:28.000","41.815650851","-87.687543716","
,  
(41.815650851, -87.687543716)"
"14042244","JJ505447","2025-11-29T00:30:00.000","061XX N MILWAUKEE AVE","0560","ASSAULT","SIMPLE","BAR OR TAVERN","false","false","1611","016","39","10","08A","1133575","1940625","2025","2025-12-07T15:47:28.000","41.993293449","-87.784024731","
,  
(41.993293449, -87.784024731)"
"14042543","JJ505864","2025-11-29T00:30:00.000","017XX E 73RD ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0324","003","7","43","07","1188884","1856916","2025","2025-12-07T15:47:28.000","41.762439576","-87.583269943","
,  
(41.762439576, -87.583269943)"
"14042231","JJ505451","2025-11-29T00:20:00.000","020XX N LAMON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2522","025","26","19","08B","1143368","1913167","2025","2025-12-07T15:47:28.000","41.917768299","-87.748690899","
,  
(41.917768299, -87.748690899)"
"14042198","JJ505426","2025-11-29T00:10:00.000","077XX S HALSTED ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0621","006","17","71","08B","1172312","1853440","2025","2025-12-07T15:47:28.000","41.753281473","-87.64411043","
,  
(41.753281473, -87.64411043)"
"14044495","JJ505433","2025-11-29T00:06:00.000","040XX W LEXINGTON ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","APARTMENT","false","false","1132","011","24","26","04B","1149617","1896473","2025","2025-12-07T15:47:28.000","41.871839027","-87.726165654","
,  
(41.871839027, -87.726165654)"
"14042223","JJ505428","2025-11-29T00:02:00.000","069XX W SHAKESPEARE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2512","025","29","25","14","1129955","1913602","2025","2025-12-07T15:47:28.000","41.919202335","-87.797961728","
,  
(41.919202335, -87.797961728)"
"14042224","JJ505459","2025-11-29T00:01:00.000","039XX W LEXINGTON ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","1132","011","24","26","14","1150164","1896406","2025","2025-12-07T15:47:28.000","41.871644537","-87.724159124","
,  
(41.871644537, -87.724159124)"
"14042311","JJ505422","2025-11-29T00:01:00.000","048XX S ELIZABETH ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0933","009","20","61","08A","1168811","1872588","2025","2025-12-07T15:47:28.000","41.805902172","-87.656387873","
,  
(41.805902172, -87.656387873)"
"14044198","JJ508054","2025-11-29T00:00:00.000","071XX S WASHTENAW AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","ALLEY","false","false","0831","008","17","66","07","1159610","1857136","2025","2025-12-06T15:41:51.000","41.763693655","-87.69055749","
,  
(41.763693655, -87.69055749)"
"14042616","JJ505972","2025-11-29T00:00:00.000","067XX S NORMAL BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0722","007","6","68","08B","1174117","1859984","2025","2025-12-06T15:41:51.000","41.771199121","-87.637301763","
,  
(41.771199121, -87.637301763)"
"14044358","JJ508115","2025-11-29T00:00:00.000","049XX N CLAREMONT AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","2031","020","40","4","14","1159799","1932769","2025","2025-12-06T15:41:51.000","41.971234135","-87.687780106","
,  
(41.971234135, -87.687780106)"
"14042473","JJ505714","2025-11-29T00:00:00.000","055XX S WENTWORTH AVE","0460","BATTERY","SIMPLE","STREET","true","false","0225","002","20","68","08B","1175904","1868322","2025","2025-12-06T15:41:51.000","41.794039603","-87.630501466","
,  
(41.794039603, -87.630501466)"
"14042628","JJ505999","2025-11-29T00:00:00.000","001XX S ASHLAND AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1224","012","34","28","07","1165777","1899437","2025","2025-12-06T15:41:51.000","41.87964349","-87.666751182","
,  
(41.87964349, -87.666751182)"
"14042237","JJ505432","2025-11-29T00:00:00.000","043XX S DR MARTIN LUTHER KING JR DR","0498","BATTERY","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY","APARTMENT","false","true","0221","002","3","38","04B","1179583","1876253","2025","2025-12-06T15:41:51.000","41.815719627","-87.616768413","
,  
(41.815719627, -87.616768413)"
"14045659","JJ509826","2025-11-29T00:00:00.000","005XX S OAKLEY BLVD","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","false","true","1225","012","28","28","26","1161150","1897593","2025","2025-12-06T15:41:51.000","41.874680746","-87.683792083","
,  
(41.874680746, -87.683792083)"
"14042679","JJ506107","2025-11-29T00:00:00.000","011XX E 82ND ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","true","0411","004","8","45","04A","1185112","1850849","2025","2025-12-06T15:41:51.000","41.745880549","-87.597284923","
,  
(41.745880549, -87.597284923)"
"14045003","JJ508873","2025-11-29T00:00:00.000","021XX W WASHINGTON BLVD","4389","OTHER OFFENSE","VIOLATION GPS MONITORING DEVICE","APARTMENT","false","true","1223","012","27","28","26","1162176","1900666","2025","2025-12-06T15:41:51.000","41.883091959","-87.679939156","
,  
(41.883091959, -87.679939156)"
"14044225","JJ508055","2025-11-29T00:00:00.000","019XX W OGDEN AVE","0265","CRIMINAL SEXUAL ASSAULT","AGGRAVATED - OTHER","HOSPITAL BUILDING / GROUNDS","false","false","1231","012","27","28","02","1163312","1897077","2025","2025-12-06T15:41:51.000","41.873219626","-87.675868666","
,  
(41.873219626, -87.675868666)"
"14046922","JJ511292","2025-11-29T00:00:00.000","053XX W HURON ST","0820","THEFT","$500 AND UNDER","STREET","false","false","1524","015","37","25","06","1140399","1904110","2025","2025-12-06T15:41:51.000","41.892969864","-87.759821748","
,  
(41.892969864, -87.759821748)"
"14046202","JJ510445","2025-11-29T00:00:00.000","031XX W 55TH ST","1754","OFFENSE INVOLVING CHILDREN","AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER","RESIDENCE","false","true","0923","009","14","63","02","1156540","1867994","2025","2025-12-06T15:41:51.000","41.793552009","-87.7015174","
,  
(41.793552009, -87.7015174)"
"14043112","JJ506606","2025-11-29T00:00:00.000","077XX S CARPENTER ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","true","0612","006","17","71","05","1170655","1853505","2025","2025-12-06T15:41:51.000","41.753496107","-87.650180812","
,  
(41.753496107, -87.650180812)"
"14043318","JJ506723","2025-11-29T00:00:00.000","003XX N LA SALLE DR","1242","DECEPTIVE PRACTICE","COMPUTER FRAUD","STREET","false","false","1831","018","42","8","11","1175074","1902844","2025","2025-12-06T15:41:51.000","41.888789277","-87.632512071","
,  
(41.888789277, -87.632512071)"
"14045186","JJ508664","2025-11-29T00:00:00.000","023XX W ARGYLE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2031","020","40","4","14","1159890","1933149","2025","2025-12-06T15:41:51.000","41.972274991","-87.687434954","
,  
(41.972274991, -87.687434954)"
"14042563","JJ505649","2025-11-29T00:00:00.000","060XX S HARPER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0314","003","5","42","14","1187482","1865118","2025","2025-12-06T15:41:51.000","41.784979987","-87.588147923","
,  
(41.784979987, -87.588147923)"
"14042519","JJ505827","2025-11-29T00:00:00.000","022XX S KILDARE AVE","4651","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS","RESIDENCE","false","false","1013","010","22","29","26","1148293","1888761","2025","2025-12-06T15:41:51.000","41.850701947","-87.731225211","
,  
(41.850701947, -87.731225211)"
